ID,Stage,Row,Mat,Array,Bank,Chip,Rank,Data_type
104199,0,101,0,0,0,0,0,data
104200,0,101,0,0,0,0,0,data
104201,0,101,0,0,0,0,0,data
104202,0,101,0,0,0,0,0,data
104203,0,101,0,0,0,0,0,data
104204,0,101,0,0,0,0,0,data
104205,0,101,0,0,0,0,0,data
104206,0,101,0,0,0,0,0,data
104207,0,101,0,0,0,0,0,data
104208,0,101,0,0,0,0,0,data
104209,0,101,0,0,0,0,0,data
104210,0,101,0,0,0,0,0,data
104211,0,101,0,0,0,0,0,data
104212,0,101,0,0,0,0,0,data
104213,0,101,0,0,0,0,0,data
104214,0,101,0,0,0,0,0,data
104215,0,101,0,0,0,0,0,data
104216,0,101,0,0,0,0,0,data
104217,0,101,0,0,0,0,0,data
104218,0,101,0,0,0,0,0,data
104219,0,101,0,0,0,0,0,data
104220,0,101,0,0,0,0,0,data
104221,0,101,0,0,0,0,0,data
104222,0,101,0,0,0,0,0,data
104223,0,101,0,0,0,0,0,data
104224,0,101,0,0,0,0,0,data
104225,0,101,0,0,0,0,0,data
104226,0,101,0,0,0,0,0,data
104227,0,101,0,0,0,0,0,data
104228,0,101,0,0,0,0,0,data
104229,0,101,0,0,0,0,0,data
104230,0,101,0,0,0,0,0,data
104231,0,101,0,0,0,0,0,data
104232,0,101,0,0,0,0,0,data
104233,0,101,0,0,0,0,0,data
104234,0,101,0,0,0,0,0,data
104235,0,101,0,0,0,0,0,data
104236,0,101,0,0,0,0,0,data
104237,0,101,0,0,0,0,0,data
104238,0,101,0,0,0,0,0,data
104239,0,101,0,0,0,0,0,data
104240,0,101,0,0,0,0,0,data
104241,0,101,0,0,0,0,0,data
104242,0,101,0,0,0,0,0,data
104243,0,101,0,0,0,0,0,data
104244,0,101,0,0,0,0,0,data
104245,0,101,0,0,0,0,0,data
104246,0,101,0,0,0,0,0,data
104247,0,101,0,0,0,0,0,data
104248,0,101,0,0,0,0,0,data
104249,0,101,0,0,0,0,0,data
104250,0,101,0,0,0,0,0,data
104251,0,101,0,0,0,0,0,data
104252,0,101,0,0,0,0,0,data
104253,0,101,0,0,0,0,0,data
104254,0,101,0,0,0,0,0,data
104255,0,101,0,0,0,0,0,data
104256,0,101,0,0,0,0,0,data
104257,0,101,0,0,0,0,0,data
104258,0,101,0,0,0,0,0,data
104259,0,101,0,0,0,0,0,data
104260,0,101,0,0,0,0,0,data
104261,0,101,0,0,0,0,0,data
104262,0,101,0,0,0,0,0,data
104263,0,101,0,0,0,0,0,data
104264,0,101,0,0,0,0,0,data
104265,0,101,0,0,0,0,0,data
104266,0,101,0,0,0,0,0,data
104267,0,101,0,0,0,0,0,data
104268,0,101,0,0,0,0,0,data
104269,0,101,0,0,0,0,0,data
104270,0,101,0,0,0,0,0,data
104271,0,101,0,0,0,0,0,data
104272,0,101,0,0,0,0,0,data
104273,0,101,0,0,0,0,0,data
104274,0,101,0,0,0,0,0,data
104275,0,101,0,0,0,0,0,data
104276,0,101,0,0,0,0,0,data
104277,0,101,0,0,0,0,0,data
104278,0,101,0,0,0,0,0,data
104279,0,101,0,0,0,0,0,data
104280,0,101,0,0,0,0,0,data
104281,0,101,0,0,0,0,0,data
104282,0,101,0,0,0,0,0,data
104283,0,101,0,0,0,0,0,data
104284,0,101,0,0,0,0,0,data
104285,0,101,0,0,0,0,0,data
104286,0,101,0,0,0,0,0,data
104287,0,101,0,0,0,0,0,data
104288,0,101,0,0,0,0,0,data
104289,0,101,0,0,0,0,0,data
104290,0,101,0,0,0,0,0,data
104291,0,101,0,0,0,0,0,data
104292,0,101,0,0,0,0,0,data
104293,0,101,0,0,0,0,0,data
104294,0,101,0,0,0,0,0,data
104295,0,101,0,0,0,0,0,data
104296,0,101,0,0,0,0,0,data
104297,0,101,0,0,0,0,0,data
104298,0,101,0,0,0,0,0,data
104299,0,101,0,0,0,0,0,data
104300,0,101,0,0,0,0,0,data
104301,0,101,0,0,0,0,0,data
104302,0,101,0,0,0,0,0,data
104303,0,101,0,0,0,0,0,data
104304,0,101,0,0,0,0,0,data
104305,0,101,0,0,0,0,0,data
104306,0,101,0,0,0,0,0,data
104307,0,101,0,0,0,0,0,data
104308,0,101,0,0,0,0,0,data
104309,0,101,0,0,0,0,0,data
104310,0,101,0,0,0,0,0,data
104311,0,101,0,0,0,0,0,data
104312,0,101,0,0,0,0,0,data
104313,0,101,0,0,0,0,0,data
104314,0,101,0,0,0,0,0,data
104315,0,101,0,0,0,0,0,data
104316,0,101,0,0,0,0,0,data
104317,0,101,0,0,0,0,0,data
104318,0,101,0,0,0,0,0,data
104319,0,101,0,0,0,0,0,data
104320,0,101,0,0,0,0,0,data
104321,0,101,0,0,0,0,0,data
104322,0,101,0,0,0,0,0,data
104323,0,101,0,0,0,0,0,data
104324,0,101,0,0,0,0,0,data
104325,0,101,0,0,0,0,0,data
104326,0,101,0,0,0,0,0,data
104327,0,101,0,0,0,0,0,data
104328,0,101,0,0,0,0,0,data
104329,0,101,0,0,0,0,0,data
104330,0,101,0,0,0,0,0,data
104331,0,101,0,0,0,0,0,data
104332,0,101,0,0,0,0,0,data
104333,0,101,0,0,0,0,0,data
104334,0,101,0,0,0,0,0,data
104335,0,101,0,0,0,0,0,data
104336,0,101,0,0,0,0,0,data
104337,0,101,0,0,0,0,0,data
104338,0,101,0,0,0,0,0,data
104339,0,101,0,0,0,0,0,data
104340,0,101,0,0,0,0,0,data
104341,0,101,0,0,0,0,0,data
104342,0,101,0,0,0,0,0,data
104343,0,101,0,0,0,0,0,data
104344,0,101,0,0,0,0,0,data
104345,0,101,0,0,0,0,0,data
104346,0,101,0,0,0,0,0,data
104347,0,101,0,0,0,0,0,data
104348,0,101,0,0,0,0,0,data
104349,0,101,0,0,0,0,0,data
104350,0,101,0,0,0,0,0,data
104351,0,101,0,0,0,0,0,data
104352,0,101,0,0,0,0,0,data
104353,0,101,0,0,0,0,0,data
104354,0,101,0,0,0,0,0,data
104355,0,101,0,0,0,0,0,data
104356,0,101,0,0,0,0,0,data
104357,0,101,0,0,0,0,0,data
104358,0,101,0,0,0,0,0,data
104359,0,101,0,0,0,0,0,data
104360,0,101,0,0,0,0,0,data
104361,0,101,0,0,0,0,0,data
104362,0,101,0,0,0,0,0,data
104363,0,101,0,0,0,0,0,data
104364,0,101,0,0,0,0,0,data
104365,0,101,0,0,0,0,0,data
104366,0,101,0,0,0,0,0,data
104367,0,101,0,0,0,0,0,data
104368,0,101,0,0,0,0,0,data
104369,0,101,0,0,0,0,0,data
104370,0,101,0,0,0,0,0,data
104371,0,101,0,0,0,0,0,data
104372,0,101,0,0,0,0,0,data
104373,0,101,0,0,0,0,0,data
104374,0,101,0,0,0,0,0,data
104375,0,101,0,0,0,0,0,data
104376,0,101,0,0,0,0,0,data
104377,0,101,0,0,0,0,0,data
104378,0,101,0,0,0,0,0,data
104379,0,101,0,0,0,0,0,data
104380,0,101,0,0,0,0,0,data
104381,0,101,0,0,0,0,0,data
104382,0,101,0,0,0,0,0,data
104383,0,101,0,0,0,0,0,data
104384,0,101,0,0,0,0,0,data
104385,0,101,0,0,0,0,0,data
104386,0,101,0,0,0,0,0,data
104387,0,101,0,0,0,0,0,data
104388,0,101,0,0,0,0,0,data
104389,0,101,0,0,0,0,0,data
104390,0,101,0,0,0,0,0,data
104391,0,101,0,0,0,0,0,data
104392,0,101,0,0,0,0,0,data
104393,0,101,0,0,0,0,0,data
104394,0,101,0,0,0,0,0,data
104395,0,101,0,0,0,0,0,data
104396,0,101,0,0,0,0,0,data
104397,0,101,0,0,0,0,0,data
104398,0,101,0,0,0,0,0,data
104399,0,101,0,0,0,0,0,data
104400,0,101,0,0,0,0,0,data
104401,0,101,0,0,0,0,0,data
104402,0,101,0,0,0,0,0,data
104403,0,101,0,0,0,0,0,data
104404,0,101,0,0,0,0,0,data
104405,0,101,0,0,0,0,0,data
104406,0,101,0,0,0,0,0,data
104407,0,101,0,0,0,0,0,data
104408,0,101,0,0,0,0,0,data
104409,0,101,0,0,0,0,0,data
104410,0,101,0,0,0,0,0,data
104411,0,101,0,0,0,0,0,data
104412,0,101,0,0,0,0,0,data
104413,0,101,0,0,0,0,0,data
104414,0,101,0,0,0,0,0,data
104415,0,101,0,0,0,0,0,data
104416,0,101,0,0,0,0,0,data
104417,0,101,0,0,0,0,0,data
104418,0,101,0,0,0,0,0,data
104419,0,101,0,0,0,0,0,data
104420,0,101,0,0,0,0,0,data
104421,0,101,0,0,0,0,0,data
104422,0,101,0,0,0,0,0,data
104423,0,101,0,0,0,0,0,data
104424,0,101,0,0,0,0,0,data
104425,0,101,0,0,0,0,0,data
104426,0,101,0,0,0,0,0,data
104427,0,101,0,0,0,0,0,data
104428,0,101,0,0,0,0,0,data
104429,0,101,0,0,0,0,0,data
104430,0,101,0,0,0,0,0,data
104431,0,101,0,0,0,0,0,data
104432,0,101,0,0,0,0,0,data
104433,0,101,0,0,0,0,0,data
104434,0,101,0,0,0,0,0,data
104435,0,101,0,0,0,0,0,data
104436,0,101,0,0,0,0,0,data
104437,0,101,0,0,0,0,0,data
104438,0,101,0,0,0,0,0,data
104439,0,101,0,0,0,0,0,data
104440,0,101,0,0,0,0,0,data
104441,0,101,0,0,0,0,0,data
104442,0,101,0,0,0,0,0,data
104443,0,101,0,0,0,0,0,data
104444,0,101,0,0,0,0,0,data
104445,0,101,0,0,0,0,0,data
104446,0,101,0,0,0,0,0,data
104447,0,101,0,0,0,0,0,data
104448,0,102,0,0,0,0,0,data
104449,0,102,0,0,0,0,0,data
104450,0,102,0,0,0,0,0,data
104451,0,102,0,0,0,0,0,data
104452,0,102,0,0,0,0,0,data
104453,0,102,0,0,0,0,0,data
104454,0,102,0,0,0,0,0,data
104455,0,102,0,0,0,0,0,data
104456,0,102,0,0,0,0,0,data
104457,0,102,0,0,0,0,0,data
104458,0,102,0,0,0,0,0,data
104459,0,102,0,0,0,0,0,data
104460,0,102,0,0,0,0,0,data
104461,0,102,0,0,0,0,0,data
104462,0,102,0,0,0,0,0,data
104463,0,102,0,0,0,0,0,data
104464,0,102,0,0,0,0,0,data
104465,0,102,0,0,0,0,0,data
104466,0,102,0,0,0,0,0,data
104467,0,102,0,0,0,0,0,data
104468,0,102,0,0,0,0,0,data
104469,0,102,0,0,0,0,0,data
104470,0,102,0,0,0,0,0,data
104471,0,102,0,0,0,0,0,data
104472,0,102,0,0,0,0,0,data
104473,0,102,0,0,0,0,0,data
104474,0,102,0,0,0,0,0,data
104475,0,102,0,0,0,0,0,data
104476,0,102,0,0,0,0,0,data
104477,0,102,0,0,0,0,0,data
104478,0,102,0,0,0,0,0,data
104479,0,102,0,0,0,0,0,data
104480,0,102,0,0,0,0,0,data
104481,0,102,0,0,0,0,0,data
104482,0,102,0,0,0,0,0,data
104483,0,102,0,0,0,0,0,data
104484,0,102,0,0,0,0,0,data
104485,0,102,0,0,0,0,0,data
104486,0,102,0,0,0,0,0,data
104487,0,102,0,0,0,0,0,data
104488,0,102,0,0,0,0,0,data
104489,0,102,0,0,0,0,0,data
104490,0,102,0,0,0,0,0,data
104491,0,102,0,0,0,0,0,data
104492,0,102,0,0,0,0,0,data
104493,0,102,0,0,0,0,0,data
104494,0,102,0,0,0,0,0,data
104495,0,102,0,0,0,0,0,data
104496,0,102,0,0,0,0,0,data
104497,0,102,0,0,0,0,0,data
104498,0,102,0,0,0,0,0,data
104499,0,102,0,0,0,0,0,data
104500,0,102,0,0,0,0,0,data
104501,0,102,0,0,0,0,0,data
104502,0,102,0,0,0,0,0,data
104503,0,102,0,0,0,0,0,data
104504,0,102,0,0,0,0,0,data
104505,0,102,0,0,0,0,0,data
104506,0,102,0,0,0,0,0,data
104507,0,102,0,0,0,0,0,data
104508,0,102,0,0,0,0,0,data
104509,0,102,0,0,0,0,0,data
104510,0,102,0,0,0,0,0,data
104511,0,102,0,0,0,0,0,data
104512,0,102,0,0,0,0,0,data
104513,0,102,0,0,0,0,0,data
104514,0,102,0,0,0,0,0,data
104515,0,102,0,0,0,0,0,data
104516,0,102,0,0,0,0,0,data
104517,0,102,0,0,0,0,0,data
104518,0,102,0,0,0,0,0,data
104519,0,102,0,0,0,0,0,data
104520,0,102,0,0,0,0,0,data
104521,0,102,0,0,0,0,0,data
104522,0,102,0,0,0,0,0,data
104523,0,102,0,0,0,0,0,data
104524,0,102,0,0,0,0,0,data
104525,0,102,0,0,0,0,0,data
104526,0,102,0,0,0,0,0,data
104527,0,102,0,0,0,0,0,data
104528,0,102,0,0,0,0,0,data
104529,0,102,0,0,0,0,0,data
104530,0,102,0,0,0,0,0,data
104531,0,102,0,0,0,0,0,data
104532,0,102,0,0,0,0,0,data
104533,0,102,0,0,0,0,0,data
104534,0,102,0,0,0,0,0,data
104535,0,102,0,0,0,0,0,data
104536,0,102,0,0,0,0,0,data
104537,0,102,0,0,0,0,0,data
104538,0,102,0,0,0,0,0,data
104539,0,102,0,0,0,0,0,data
104540,0,102,0,0,0,0,0,data
104541,0,102,0,0,0,0,0,data
104542,0,102,0,0,0,0,0,data
104543,0,102,0,0,0,0,0,data
104544,0,102,0,0,0,0,0,data
104545,0,102,0,0,0,0,0,data
104546,0,102,0,0,0,0,0,data
104547,0,102,0,0,0,0,0,data
104548,0,102,0,0,0,0,0,data
104549,0,102,0,0,0,0,0,data
104550,0,102,0,0,0,0,0,data
104551,0,102,0,0,0,0,0,data
104552,0,102,0,0,0,0,0,data
104553,0,102,0,0,0,0,0,data
104554,0,102,0,0,0,0,0,data
104555,0,102,0,0,0,0,0,data
104556,0,102,0,0,0,0,0,data
104557,0,102,0,0,0,0,0,data
104558,0,102,0,0,0,0,0,data
104559,0,102,0,0,0,0,0,data
104560,0,102,0,0,0,0,0,data
104561,0,102,0,0,0,0,0,data
104562,0,102,0,0,0,0,0,data
104563,0,102,0,0,0,0,0,data
104564,0,102,0,0,0,0,0,data
104565,0,102,0,0,0,0,0,data
104566,0,102,0,0,0,0,0,data
104567,0,102,0,0,0,0,0,data
104568,0,102,0,0,0,0,0,data
104569,0,102,0,0,0,0,0,data
104570,0,102,0,0,0,0,0,data
104571,0,102,0,0,0,0,0,data
104572,0,102,0,0,0,0,0,data
104573,0,102,0,0,0,0,0,data
104574,0,102,0,0,0,0,0,data
104575,0,102,0,0,0,0,0,data
104576,0,102,0,0,0,0,0,data
104577,0,102,0,0,0,0,0,data
104578,0,102,0,0,0,0,0,data
104579,0,102,0,0,0,0,0,data
104580,0,102,0,0,0,0,0,data
104581,0,102,0,0,0,0,0,data
104582,0,102,0,0,0,0,0,data
104583,0,102,0,0,0,0,0,data
104584,0,102,0,0,0,0,0,data
104585,0,102,0,0,0,0,0,data
104586,0,102,0,0,0,0,0,data
104587,0,102,0,0,0,0,0,data
104588,0,102,0,0,0,0,0,data
104589,0,102,0,0,0,0,0,data
104590,0,102,0,0,0,0,0,data
104591,0,102,0,0,0,0,0,data
104592,0,102,0,0,0,0,0,data
104593,0,102,0,0,0,0,0,data
104594,0,102,0,0,0,0,0,data
104595,0,102,0,0,0,0,0,data
104596,0,102,0,0,0,0,0,data
104597,0,102,0,0,0,0,0,data
104598,0,102,0,0,0,0,0,data
104599,0,102,0,0,0,0,0,data
104600,0,102,0,0,0,0,0,data
104601,0,102,0,0,0,0,0,data
104602,0,102,0,0,0,0,0,data
104603,0,102,0,0,0,0,0,data
104604,0,102,0,0,0,0,0,data
104605,0,102,0,0,0,0,0,data
104606,0,102,0,0,0,0,0,data
104607,0,102,0,0,0,0,0,data
104608,0,102,0,0,0,0,0,data
104609,0,102,0,0,0,0,0,data
104610,0,102,0,0,0,0,0,data
104611,0,102,0,0,0,0,0,data
104612,0,102,0,0,0,0,0,data
104613,0,102,0,0,0,0,0,data
104614,0,102,0,0,0,0,0,data
104615,0,102,0,0,0,0,0,data
104616,0,102,0,0,0,0,0,data
104617,0,102,0,0,0,0,0,data
104618,0,102,0,0,0,0,0,data
104619,0,102,0,0,0,0,0,data
104620,0,102,0,0,0,0,0,data
104621,0,102,0,0,0,0,0,data
104622,0,102,0,0,0,0,0,data
104623,0,102,0,0,0,0,0,data
104624,0,102,0,0,0,0,0,data
104625,0,102,0,0,0,0,0,data
104626,0,102,0,0,0,0,0,data
104627,0,102,0,0,0,0,0,data
104628,0,102,0,0,0,0,0,data
104629,0,102,0,0,0,0,0,data
104630,0,102,0,0,0,0,0,data
104631,0,102,0,0,0,0,0,data
104632,0,102,0,0,0,0,0,data
104633,0,102,0,0,0,0,0,data
104634,0,102,0,0,0,0,0,data
104635,0,102,0,0,0,0,0,data
104636,0,102,0,0,0,0,0,data
104637,0,102,0,0,0,0,0,data
104638,0,102,0,0,0,0,0,data
104639,0,102,0,0,0,0,0,data
104640,0,102,0,0,0,0,0,data
104641,0,102,0,0,0,0,0,data
104642,0,102,0,0,0,0,0,data
104643,0,102,0,0,0,0,0,data
104644,0,102,0,0,0,0,0,data
104645,0,102,0,0,0,0,0,data
104646,0,102,0,0,0,0,0,data
104647,0,102,0,0,0,0,0,data
104648,0,102,0,0,0,0,0,data
104649,0,102,0,0,0,0,0,data
104650,0,102,0,0,0,0,0,data
104651,0,102,0,0,0,0,0,data
104652,0,102,0,0,0,0,0,data
104653,0,102,0,0,0,0,0,data
104654,0,102,0,0,0,0,0,data
104655,0,102,0,0,0,0,0,data
104656,0,102,0,0,0,0,0,data
104657,0,102,0,0,0,0,0,data
104658,0,102,0,0,0,0,0,data
104659,0,102,0,0,0,0,0,data
104660,0,102,0,0,0,0,0,data
104661,0,102,0,0,0,0,0,data
104662,0,102,0,0,0,0,0,data
104663,0,102,0,0,0,0,0,data
104664,0,102,0,0,0,0,0,data
104665,0,102,0,0,0,0,0,data
104666,0,102,0,0,0,0,0,data
104667,0,102,0,0,0,0,0,data
104668,0,102,0,0,0,0,0,data
104669,0,102,0,0,0,0,0,data
104670,0,102,0,0,0,0,0,data
104671,0,102,0,0,0,0,0,data
104672,0,102,0,0,0,0,0,data
104673,0,102,0,0,0,0,0,data
104674,0,102,0,0,0,0,0,data
104675,0,102,0,0,0,0,0,data
104676,0,102,0,0,0,0,0,data
104677,0,102,0,0,0,0,0,data
104678,0,102,0,0,0,0,0,data
104679,0,102,0,0,0,0,0,data
104680,0,102,0,0,0,0,0,data
104681,0,102,0,0,0,0,0,data
104682,0,102,0,0,0,0,0,data
104683,0,102,0,0,0,0,0,data
104684,0,102,0,0,0,0,0,data
104685,0,102,0,0,0,0,0,data
104686,0,102,0,0,0,0,0,data
104687,0,102,0,0,0,0,0,data
104688,0,102,0,0,0,0,0,data
104689,0,102,0,0,0,0,0,data
104690,0,102,0,0,0,0,0,data
104691,0,102,0,0,0,0,0,data
104692,0,102,0,0,0,0,0,data
104693,0,102,0,0,0,0,0,data
104694,0,102,0,0,0,0,0,data
104695,0,102,0,0,0,0,0,data
104696,0,102,0,0,0,0,0,data
104697,0,102,0,0,0,0,0,data
104698,0,102,0,0,0,0,0,data
104699,0,102,0,0,0,0,0,data
104700,0,102,0,0,0,0,0,data
104701,0,102,0,0,0,0,0,data
104702,0,102,0,0,0,0,0,data
104703,0,102,0,0,0,0,0,data
104704,0,102,0,0,0,0,0,data
104705,0,102,0,0,0,0,0,data
104706,0,102,0,0,0,0,0,data
104707,0,102,0,0,0,0,0,data
104708,0,102,0,0,0,0,0,data
104709,0,102,0,0,0,0,0,data
104710,0,102,0,0,0,0,0,data
104711,0,102,0,0,0,0,0,data
104712,0,102,0,0,0,0,0,data
104713,0,102,0,0,0,0,0,data
104714,0,102,0,0,0,0,0,data
104715,0,102,0,0,0,0,0,data
104716,0,102,0,0,0,0,0,data
104717,0,102,0,0,0,0,0,data
104718,0,102,0,0,0,0,0,data
104719,0,102,0,0,0,0,0,data
104720,0,102,0,0,0,0,0,data
104721,0,102,0,0,0,0,0,data
104722,0,102,0,0,0,0,0,data
104723,0,102,0,0,0,0,0,data
104724,0,102,0,0,0,0,0,data
104725,0,102,0,0,0,0,0,data
104726,0,102,0,0,0,0,0,data
104727,0,102,0,0,0,0,0,data
104728,0,102,0,0,0,0,0,data
104729,0,102,0,0,0,0,0,data
104730,0,102,0,0,0,0,0,data
104731,0,102,0,0,0,0,0,data
104732,0,102,0,0,0,0,0,data
104733,0,102,0,0,0,0,0,data
104734,0,102,0,0,0,0,0,data
104735,0,102,0,0,0,0,0,data
104736,0,102,0,0,0,0,0,data
104737,0,102,0,0,0,0,0,data
104738,0,102,0,0,0,0,0,data
104739,0,102,0,0,0,0,0,data
104740,0,102,0,0,0,0,0,data
104741,0,102,0,0,0,0,0,data
104742,0,102,0,0,0,0,0,data
104743,0,102,0,0,0,0,0,data
104744,0,102,0,0,0,0,0,data
104745,0,102,0,0,0,0,0,data
104746,0,102,0,0,0,0,0,data
104747,0,102,0,0,0,0,0,data
104748,0,102,0,0,0,0,0,data
104749,0,102,0,0,0,0,0,data
104750,0,102,0,0,0,0,0,data
104751,0,102,0,0,0,0,0,data
104752,0,102,0,0,0,0,0,data
104753,0,102,0,0,0,0,0,data
104754,0,102,0,0,0,0,0,data
104755,0,102,0,0,0,0,0,data
104756,0,102,0,0,0,0,0,data
104757,0,102,0,0,0,0,0,data
104758,0,102,0,0,0,0,0,data
104759,0,102,0,0,0,0,0,data
104760,0,102,0,0,0,0,0,data
104761,0,102,0,0,0,0,0,data
104762,0,102,0,0,0,0,0,data
104763,0,102,0,0,0,0,0,data
104764,0,102,0,0,0,0,0,data
104765,0,102,0,0,0,0,0,data
104766,0,102,0,0,0,0,0,data
104767,0,102,0,0,0,0,0,data
104768,0,102,0,0,0,0,0,data
104769,0,102,0,0,0,0,0,data
104770,0,102,0,0,0,0,0,data
104771,0,102,0,0,0,0,0,data
104772,0,102,0,0,0,0,0,data
104773,0,102,0,0,0,0,0,data
104774,0,102,0,0,0,0,0,data
104775,0,102,0,0,0,0,0,data
104776,0,102,0,0,0,0,0,data
104777,0,102,0,0,0,0,0,data
104778,0,102,0,0,0,0,0,data
104779,0,102,0,0,0,0,0,data
104780,0,102,0,0,0,0,0,data
104781,0,102,0,0,0,0,0,data
104782,0,102,0,0,0,0,0,data
104783,0,102,0,0,0,0,0,data
104784,0,102,0,0,0,0,0,data
104785,0,102,0,0,0,0,0,data
104786,0,102,0,0,0,0,0,data
104787,0,102,0,0,0,0,0,data
104788,0,102,0,0,0,0,0,data
104789,0,102,0,0,0,0,0,data
104790,0,102,0,0,0,0,0,data
104791,0,102,0,0,0,0,0,data
104792,0,102,0,0,0,0,0,data
104793,0,102,0,0,0,0,0,data
104794,0,102,0,0,0,0,0,data
104795,0,102,0,0,0,0,0,data
104796,0,102,0,0,0,0,0,data
104797,0,102,0,0,0,0,0,data
104798,0,102,0,0,0,0,0,data
104799,0,102,0,0,0,0,0,data
104800,0,102,0,0,0,0,0,data
104801,0,102,0,0,0,0,0,data
104802,0,102,0,0,0,0,0,data
104803,0,102,0,0,0,0,0,data
104804,0,102,0,0,0,0,0,data
104805,0,102,0,0,0,0,0,data
104806,0,102,0,0,0,0,0,data
104807,0,102,0,0,0,0,0,data
104808,0,102,0,0,0,0,0,data
104809,0,102,0,0,0,0,0,data
104810,0,102,0,0,0,0,0,data
104811,0,102,0,0,0,0,0,data
104812,0,102,0,0,0,0,0,data
104813,0,102,0,0,0,0,0,data
104814,0,102,0,0,0,0,0,data
104815,0,102,0,0,0,0,0,data
104816,0,102,0,0,0,0,0,data
104817,0,102,0,0,0,0,0,data
104818,0,102,0,0,0,0,0,data
104819,0,102,0,0,0,0,0,data
104820,0,102,0,0,0,0,0,data
104821,0,102,0,0,0,0,0,data
104822,0,102,0,0,0,0,0,data
104823,0,102,0,0,0,0,0,data
104824,0,102,0,0,0,0,0,data
104825,0,102,0,0,0,0,0,data
104826,0,102,0,0,0,0,0,data
104827,0,102,0,0,0,0,0,data
104828,0,102,0,0,0,0,0,data
104829,0,102,0,0,0,0,0,data
104830,0,102,0,0,0,0,0,data
104831,0,102,0,0,0,0,0,data
104832,0,102,0,0,0,0,0,data
104833,0,102,0,0,0,0,0,data
104834,0,102,0,0,0,0,0,data
104835,0,102,0,0,0,0,0,data
104836,0,102,0,0,0,0,0,data
104837,0,102,0,0,0,0,0,data
104838,0,102,0,0,0,0,0,data
104839,0,102,0,0,0,0,0,data
104840,0,102,0,0,0,0,0,data
104841,0,102,0,0,0,0,0,data
104842,0,102,0,0,0,0,0,data
104843,0,102,0,0,0,0,0,data
104844,0,102,0,0,0,0,0,data
104845,0,102,0,0,0,0,0,data
104846,0,102,0,0,0,0,0,data
104847,0,102,0,0,0,0,0,data
104848,0,102,0,0,0,0,0,data
104849,0,102,0,0,0,0,0,data
104850,0,102,0,0,0,0,0,data
104851,0,102,0,0,0,0,0,data
104852,0,102,0,0,0,0,0,data
104853,0,102,0,0,0,0,0,data
104854,0,102,0,0,0,0,0,data
104855,0,102,0,0,0,0,0,data
104856,0,102,0,0,0,0,0,data
104857,0,102,0,0,0,0,0,data
104858,0,102,0,0,0,0,0,data
104859,0,102,0,0,0,0,0,data
104860,0,102,0,0,0,0,0,data
104861,0,102,0,0,0,0,0,data
104862,0,102,0,0,0,0,0,data
104863,0,102,0,0,0,0,0,data
104864,0,102,0,0,0,0,0,data
104865,0,102,0,0,0,0,0,data
104866,0,102,0,0,0,0,0,data
104867,0,102,0,0,0,0,0,data
104868,0,102,0,0,0,0,0,data
104869,0,102,0,0,0,0,0,data
104870,0,102,0,0,0,0,0,data
104871,0,102,0,0,0,0,0,data
104872,0,102,0,0,0,0,0,data
104873,0,102,0,0,0,0,0,data
104874,0,102,0,0,0,0,0,data
104875,0,102,0,0,0,0,0,data
104876,0,102,0,0,0,0,0,data
104877,0,102,0,0,0,0,0,data
104878,0,102,0,0,0,0,0,data
104879,0,102,0,0,0,0,0,data
104880,0,102,0,0,0,0,0,data
104881,0,102,0,0,0,0,0,data
104882,0,102,0,0,0,0,0,data
104883,0,102,0,0,0,0,0,data
104884,0,102,0,0,0,0,0,data
104885,0,102,0,0,0,0,0,data
104886,0,102,0,0,0,0,0,data
104887,0,102,0,0,0,0,0,data
104888,0,102,0,0,0,0,0,data
104889,0,102,0,0,0,0,0,data
104890,0,102,0,0,0,0,0,data
104891,0,102,0,0,0,0,0,data
104892,0,102,0,0,0,0,0,data
104893,0,102,0,0,0,0,0,data
104894,0,102,0,0,0,0,0,data
104895,0,102,0,0,0,0,0,data
104896,0,102,0,0,0,0,0,data
104897,0,102,0,0,0,0,0,data
104898,0,102,0,0,0,0,0,data
104899,0,102,0,0,0,0,0,data
104900,0,102,0,0,0,0,0,data
104901,0,102,0,0,0,0,0,data
104902,0,102,0,0,0,0,0,data
104903,0,102,0,0,0,0,0,data
104904,0,102,0,0,0,0,0,data
104905,0,102,0,0,0,0,0,data
104906,0,102,0,0,0,0,0,data
104907,0,102,0,0,0,0,0,data
104908,0,102,0,0,0,0,0,data
104909,0,102,0,0,0,0,0,data
104910,0,102,0,0,0,0,0,data
104911,0,102,0,0,0,0,0,data
104912,0,102,0,0,0,0,0,data
104913,0,102,0,0,0,0,0,data
104914,0,102,0,0,0,0,0,data
104915,0,102,0,0,0,0,0,data
104916,0,102,0,0,0,0,0,data
104917,0,102,0,0,0,0,0,data
104918,0,102,0,0,0,0,0,data
104919,0,102,0,0,0,0,0,data
104920,0,102,0,0,0,0,0,data
104921,0,102,0,0,0,0,0,data
104922,0,102,0,0,0,0,0,data
104923,0,102,0,0,0,0,0,data
104924,0,102,0,0,0,0,0,data
104925,0,102,0,0,0,0,0,data
104926,0,102,0,0,0,0,0,data
104927,0,102,0,0,0,0,0,data
104928,0,102,0,0,0,0,0,data
104929,0,102,0,0,0,0,0,data
104930,0,102,0,0,0,0,0,data
104931,0,102,0,0,0,0,0,data
104932,0,102,0,0,0,0,0,data
104933,0,102,0,0,0,0,0,data
